Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-25,December,Contrôleur de Gestion,TotalEnergies,"Algiers, Algiers, Algeria",Director,Full-time,Accounting/Auditing and Finance,Oil and Gas,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329185137,https://dz.linkedin.com/jobs/view/contr%C3%B4leur-de-gestion-at-totalenergies-4329185137,Bac+5 / Master / Ingénieur,Confirmé (3-5 ans),General Search
2025-12-25,December,Chargé(e) administratif(ve) et financier(ère),Concentrix,"Algiers, Algiers, Algeria",Not Applicable,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348068044,https://dz.linkedin.com/jobs/view/charg%C3%A9-e-administratif-ve-et-financier-%C3%A8re-at-concentrix-4348068044,N/A,N/A,General Search
2025-12-25,December,Corporate Sales Representative,Turkish Airlines,"Algiers, Algeria",Associate,Full-time,Sales,Airlines and Aviation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329195850,https://dz.linkedin.com/jobs/view/corporate-sales-representative-at-turkish-airlines-4329195850,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-25,December,Assisstant Front Office Manager,Marriott International,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329231575,https://dz.linkedin.com/jobs/view/assisstant-front-office-manager-at-marriott-international-4329231575,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-25,December,HSE Specialist,DHL Global Forwarding,"Oran, Oran, Algeria",Mid-Senior level,Full-time,Management and Manufacturing,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345671229,https://dz.linkedin.com/jobs/view/hse-specialist-at-dhl-global-forwarding-4345671229,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-25,December,Luxury Lifestyle & Travel Specialist (Freelance),TENco,Algeria,Mid-Senior level,Full-time,Management and Manufacturing,Consumer Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346115843,https://dz.linkedin.com/jobs/view/luxury-lifestyle-travel-specialist-freelance-at-tenco-4346115843,N/A,N/A,General Search
2025-12-25,December,"Territory Account Manager, Algeria",Nutanix,Algeria,Mid-Senior level,Full-time,Sales and Business Development,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327608356,https://dz.linkedin.com/jobs/view/territory-account-manager-algeria-at-nutanix-4327608356,N/A,10 ans/years,General Search
2025-12-25,December,Sales Agent,Turkish Airlines,"Algiers, Algeria",Associate,Full-time,Sales,Airlines and Aviation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329263672,https://dz.linkedin.com/jobs/view/sales-agent-at-turkish-airlines-4329263672,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Serveur,Marriott International,"Oran, Oran, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4326218830,https://dz.linkedin.com/jobs/view/serveur-at-marriott-international-4326218830,Bac+3 / Licence,N/A,General Search
2025-12-25,December,Social Media Manager (H/F) –  Oran,J'achète En Algérie,"Oran, Algeria",Mid-Senior level,Full-time,Marketing and Sales,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346290335,https://dz.linkedin.com/jobs/view/social-media-manager-h-f-%E2%80%93-oran-at-j-ach%C3%A8te-en-alg%C3%A9rie-4346290335,N/A,Confirmé (3-5 ans),General Search
2025-12-25,December,Head of Power Generation & Utilities EMEA,Ericsson,"Algiers, Algiers, Algeria",Not Applicable,Full-time,Other,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329057001,https://dz.linkedin.com/jobs/view/head-of-power-generation-utilities-emea-at-ericsson-4329057001,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-25,December,Project Planning & Quality engineer,GE Vernova,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Electric Power Generation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346191775,https://dz.linkedin.com/jobs/view/project-planning-quality-engineer-at-ge-vernova-4346191775,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-25,December,Marketing Manager,Eci Groupe,"Boumerdès, Boumerdes, Algeria",Mid-Senior level,Full-time,Marketing and Sales,Holding Companies,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346155003,https://dz.linkedin.com/jobs/view/marketing-manager-at-eci-groupe-4346155003,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Sales Manager,Yassir,"Algiers, Algiers, Algeria",Not Applicable,Full-time,Sales and Business Development,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346190476,https://dz.linkedin.com/jobs/view/sales-manager-at-yassir-4346190476,Bac,N/A,General Search
2025-12-25,December,Vidéaste monteur – Vidéos courtes pour réseaux sociaux,Hikma Virtual Partners,"Algiers, Algiers, Algeria",Entry level,Part-time,N/A,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346098689,https://dz.linkedin.com/jobs/view/vid%C3%A9aste-monteur-%E2%80%93-vid%C3%A9os-courtes-pour-r%C3%A9seaux-sociaux-at-hikma-virtual-partners-4346098689,N/A,N/A,General Search
2025-12-25,December,Graphiste designer,SARL WAFAFAILE,"Rahmania, Algiers, Algeria",Entry level,Full-time,"Design, Art/Creative, and Information Technology",Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346173960,https://dz.linkedin.com/jobs/view/graphiste-designer-at-sarl-wafafaile-4346173960,N/A,3 ans/years,General Search
2025-12-25,December,📱 SOCIAL MEDIA MANAGER – KARMA CONTENT (YOUTUBE & FACEBOOK),LXD,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Marketing and Sales,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346311599,https://dz.linkedin.com/jobs/view/%F0%9F%93%B1-social-media-manager-%E2%80%93-karma-content-youtube-facebook-at-lxd-4346311599,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Conseiller Client (F/H) - Service client - Alger - Parrainage,Concentrix,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348301264,https://dz.linkedin.com/jobs/view/conseiller-client-f-h-service-client-alger-parrainage-at-concentrix-4348301264,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Agent commercial,NUMIDIA-TRAVEL SERVICES,"Algiers, Algiers, Algeria",Entry level,Full-time,Sales and Business Development,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346184360,https://dz.linkedin.com/jobs/view/agent-commercial-at-numidia-travel-services-4346184360,N/A,N/A,General Search
2025-12-25,December,Conseiller Client (F/H) - Assistance technique - Alger - Français,Concentrix,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348310692,https://dz.linkedin.com/jobs/view/conseiller-client-f-h-assistance-technique-alger-fran%C3%A7ais-at-concentrix-4348310692,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Conseiller Client (F/H) - Assistance technique - Alger - Français,Concentrix,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348068056,https://dz.linkedin.com/jobs/view/conseiller-client-f-h-assistance-technique-alger-fran%C3%A7ais-at-concentrix-4348068056,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Développeur dotnet,EXCELLIUM technologies,"Bejaia, Bejaia, Algeria",Entry level,Full-time,Engineering and Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346173757,https://dz.linkedin.com/jobs/view/d%C3%A9veloppeur-dotnet-at-excellium-technologies-4346173757,N/A,N/A,General Search
2025-12-25,December,Conseiller Client (F/H) - Assistance technique - Alger - Français,Concentrix,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348156724,https://dz.linkedin.com/jobs/view/conseiller-client-f-h-assistance-technique-alger-fran%C3%A7ais-at-concentrix-4348156724,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Hotel Cleanliness Expert,Marriott International,"Oran, Oran, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328979236,https://dz.linkedin.com/jobs/view/hotel-cleanliness-expert-at-marriott-international-4328979236,N/A,N/A,General Search
2025-12-25,December,Senior Data Analyst,Gypsum Management and Supply,"Akbou, Bejaia, Algeria",Mid-Senior level,Full-time,Information Technology,Wholesale Building Materials,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329187074,https://dz.linkedin.com/jobs/view/senior-data-analyst-at-gypsum-management-and-supply-4329187074,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-25,December,Cook II,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329193222,https://dz.linkedin.com/jobs/view/cook-ii-at-marriott-international-4329193222,N/A,N/A,General Search
2025-12-25,December,Conseiller Client (F/H) - Support technique - Alger - Français,Concentrix,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348186767,https://dz.linkedin.com/jobs/view/conseiller-client-f-h-support-technique-alger-fran%C3%A7ais-at-concentrix-4348186767,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Cabin Crew - Cairo,Air Arabia,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Airlines and Aviation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4341068993,https://eg.linkedin.com/jobs/view/cabin-crew-cairo-at-air-arabia-4341068993,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Aircraft Technician,Air Arabia,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Airlines and Aviation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321925122,https://eg.linkedin.com/jobs/view/aircraft-technician-at-air-arabia-4321925122,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-25,December,Supply Chain Analyst,Baladna Food Industries,"Cairo, Egypt",Associate,Full-time,"Supply Chain, Analyst, and Strategy/Planning","Food and Beverage Services, Appliances, Electrical, and Electronics Manufacturing, and Dairy Product Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329184796,https://eg.linkedin.com/jobs/view/supply-chain-analyst-at-baladna-food-industries-4329184796,N/A,N/A,General Search
2025-12-25,December,Executive Office Manager,Al-Futtaim,"Cairo, Egypt",Mid-Senior level,Full-time,Administrative,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4340073353,https://eg.linkedin.com/jobs/view/executive-office-manager-at-al-futtaim-4340073353,N/A,6 ans/years,General Search
2025-12-25,December,Administrative Assistant - Sofitel Downtown Nile,Accor,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329006616,https://eg.linkedin.com/jobs/view/administrative-assistant-sofitel-downtown-nile-at-accor-4329006616,Bac+4,N/A,General Search
2025-12-25,December,Trade Finance Officer,Mashreq,Egypt,Entry level,Full-time,Finance and Sales,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4335523523,https://eg.linkedin.com/jobs/view/trade-finance-officer-at-mashreq-4335523523,N/A,N/A,General Search
2025-12-25,December,Admin Officer,Save the Children Colombia,Egypt,Entry level,Full-time,Administrative,Civic and Social Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346263322,https://eg.linkedin.com/jobs/view/admin-officer-at-save-the-children-colombia-4346263322,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-25,December,Account Opening Officer,Mashreq,Egypt,Entry level,Full-time,Accounting/Auditing and Finance,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4335303827,https://eg.linkedin.com/jobs/view/account-opening-officer-at-mashreq-4335303827,N/A,N/A,General Search
2025-12-25,December,Talent Acquisition (Graduate Program),Henkel,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources and Human Resources,Chemical Manufacturing and Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4235392512,https://eg.linkedin.com/jobs/view/talent-acquisition-graduate-program-at-henkel-4235392512,Bac+8 / Doctorat,Senior (> 5 ans),General Search
2025-12-25,December,Customer Success Team Lead,mazeed,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346194827,https://eg.linkedin.com/jobs/view/customer-success-team-lead-at-mazeed-4346194827,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,UK Contact center,HSBC,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329057889,https://eg.linkedin.com/jobs/view/uk-contact-center-at-hsbc-4329057889,Bac+8 / Doctorat,N/A,General Search
2025-12-25,December,Governmental Relations Manager,Abu Dhabi Islamic Bank - Egypt,"Cairo, Egypt",Mid-Senior level,Full-time,Other,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346241376,https://eg.linkedin.com/jobs/view/governmental-relations-manager-at-abu-dhabi-islamic-bank-egypt-4346241376,Certified,8 ans/years,General Search
2025-12-25,December,"Customer Support Operations, EGYPT",nsave,Egypt,Entry level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329057127,https://eg.linkedin.com/jobs/view/customer-support-operations-egypt-at-nsave-4329057127,Bac+8 / Doctorat,N/A,General Search
2025-12-25,December,Accountant,Scout Ventures,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329196227,https://eg.linkedin.com/jobs/view/accountant-at-scout-ventures-4329196227,Bac+4,N/A,General Search
2025-12-25,December,HSE Specialist,EVA pharma,"Giza, Al Jizah, Egypt",Entry level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346241244,https://eg.linkedin.com/jobs/view/hse-specialist-at-eva-pharma-4346241244,Bac+5 / Master / Ingénieur,0 ans/years,General Search
2025-12-25,December,Relationship Manager,Suez Canal Bank,"Dumyat, Egypt",Mid-Senior level,Full-time,"Sales, Business Development, and Distribution","Banking, Retail, and Investment Banking",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346116694,https://eg.linkedin.com/jobs/view/relationship-manager-at-suez-canal-bank-4346116694,N/A,N/A,General Search
2025-12-25,December,Receptionist / Admin Assistant,Tawzef for Recruitment & HR Consultancy,"Qesm El Moqatam, Cairo, Egypt",Entry level,Full-time,Administrative,Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346193186,https://eg.linkedin.com/jobs/view/receptionist-admin-assistant-at-tawzef-for-recruitment-hr-consultancy-4346193186,Bac+4,1 ans/years,General Search
2025-12-25,December,Onboarding Administrator,NES Fircroft,"Cairo, Egypt",Entry level,Full-time,Administrative,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346191601,https://eg.linkedin.com/jobs/view/onboarding-administrator-at-nes-fircroft-4346191601,N/A,N/A,General Search
2025-12-25,December,Information Technology Coordinator,Fairmont Nile City,"Cairo, Egypt",Entry level,Full-time,Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346310270,https://eg.linkedin.com/jobs/view/information-technology-coordinator-at-fairmont-nile-city-4346310270,Bac+4,N/A,General Search
2025-12-25,December,Recruitment Administrator,NES Fircroft,"Cairo, Egypt",Entry level,Full-time,Administrative,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346231380,https://eg.linkedin.com/jobs/view/recruitment-administrator-at-nes-fircroft-4346231380,N/A,Junior (0-2 ans),General Search
2025-12-25,December,Associate- Business Analyst,Majid Al Futtaim,"Cairo, Cairo, Egypt",Entry level,Full-time,"Research, Analyst, and Information Technology",Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346126611,https://eg.linkedin.com/jobs/view/associate-business-analyst-at-majid-al-futtaim-4346126611,Bac+4,0 ans/years,General Search
2025-12-25,December,Project Coordinator (IT / Software Projects),Inovola,"Cairo, Cairo, Egypt",Entry level,Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346242441,https://eg.linkedin.com/jobs/view/project-coordinator-it-software-projects-at-inovola-4346242441,Bac+4,3 ans/years,General Search
2025-12-25,December,Production Shift leader,PepsiCo,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Manufacturing and Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346193944,https://eg.linkedin.com/jobs/view/production-shift-leader-at-pepsico-4346193944,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Learning and Development Consultant,Al-Futtaim,"Cairo, Egypt",Mid-Senior level,Full-time,Human Resources,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348915759,https://eg.linkedin.com/jobs/view/learning-and-development-consultant-at-al-futtaim-4348915759,Bac+2 / BTS / DUT,4 ans/years,General Search
2025-12-25,December,Warehouse Manager,Leader Cosmetics,"Badr City, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Personal Care Product Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346079146,https://eg.linkedin.com/jobs/view/warehouse-manager-at-leader-cosmetics-4346079146,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Graphic Designer (Hybrid),Bayantech,"Giza, Al Jizah, Egypt",Not Applicable,Full-time,"Design, Art/Creative, and Information Technology",Translation and Localization,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329098494,https://eg.linkedin.com/jobs/view/graphic-designer-hybrid-at-bayantech-4329098494,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-25,December,Youtube Content Writer,LeadInTop,"Cairo, Cairo, Egypt",Executive,Full-time,Marketing,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329006110,https://eg.linkedin.com/jobs/view/youtube-content-writer-at-leadintop-4329006110,N/A,N/A,General Search
2025-12-25,December,General Accounting - Support or Operational,bioMérieux,"Cairo, Cairo, Egypt",Entry level,Full-time,Accounting/Auditing and Finance,Biotechnology Research,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4341251425,https://eg.linkedin.com/jobs/view/general-accounting-support-or-operational-at-biom%C3%A9rieux-4341251425,Bac+5 / Master / Ingénieur,60 ans/years,General Search
2025-12-25,December,إنتاج سترة بدون اكمام (صديري) لمبادرتي “نواة” و”شمندورة,"Youth and Development Consultancy Institute, Etijah","Qesm Heliopolis, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Non-profit Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329137383,https://eg.linkedin.com/jobs/view/%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D8%B3%D8%AA%D8%B1%D8%A9-%D8%A8%D8%AF%D9%88%D9%86-%D8%A7%D9%83%D9%85%D8%A7%D9%85-%D8%B5%D8%AF%D9%8A%D8%B1%D9%8A-%D9%84%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%AA%D9%8A-%E2%80%9C%D9%86%D9%88%D8%A7%D8%A9%E2%80%9D-%D9%88%E2%80%9D%D8%B4%D9%85%D9%86%D8%AF%D9%88%D8%B1%D8%A9-at-youth-and-development-consultancy-institute-etijah-4329137383,N/A,N/A,General Search
2025-12-25,December,Furniture Sales,Furniture of Egypt - أثاث مصر,"Cairo, Cairo, Egypt",Entry level,Full-time,"Design, Art/Creative, and Information Technology",Furniture,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346125959,https://eg.linkedin.com/jobs/view/furniture-sales-at-furniture-of-egypt-%D8%A3%D8%AB%D8%A7%D8%AB-%D9%85%D8%B5%D8%B1-4346125959,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Receptionist,EMS Body Fit Egypt,"El Sherouk, Cairo, Egypt",Entry level,Full-time,Administrative,Wellness and Fitness Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346213766,https://eg.linkedin.com/jobs/view/receptionist-at-ems-body-fit-egypt-4346213766,Bac+2 / BTS / DUT,N/A,General Search
2025-12-25,December,Procurement Senior Specialist,Lafarge Egypt,"New Cairo, Cairo, Egypt",Associate,Full-time,Supply Chain,Wholesale Building Materials,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329185731,https://eg.linkedin.com/jobs/view/procurement-senior-specialist-at-lafarge-egypt-4329185731,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-25,December,Construction Manager,ELSEWEDY ELECTRIC,"Aswān, Aswan, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346220425,https://eg.linkedin.com/jobs/view/construction-manager-at-elsewedy-electric-4346220425,Bac+3 / Licence,N/A,General Search
2025-12-25,December,TikTok LIVE Agency Operation Manager — Egypt,TikTok,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Internet Marketplace Platforms,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346165874,https://eg.linkedin.com/jobs/view/tiktok-live-agency-operation-manager-%E2%80%94-egypt-at-tiktok-4346165874,Bac+4,3 ans/years,General Search
2025-12-25,December,Reception & Office Manager,Light for Cargo Services S.A.E,"Cairo, Egypt",Entry level,Full-time,Administrative,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346282860,https://eg.linkedin.com/jobs/view/reception-office-manager-at-light-for-cargo-services-s-a-e-4346282860,Bac+4,N/A,General Search
2025-12-25,December,"Business Support Specialist - MEA | Johnson & Johnson MedTech | Vision Surgery - Cairo, Egypt",Johnson & Johnson MedTech,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Information Technology,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346115656,https://eg.linkedin.com/jobs/view/business-support-specialist-mea-johnson-johnson-medtech-vision-surgery-cairo-egypt-at-johnson-johnson-medtech-4346115656,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-25,December,Admissions officer-Study Abroad,Guidance and Innovation Hub (GIH),Egypt,Entry level,Full-time,Education and Training,Education Administration Programs,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329214541,https://eg.linkedin.com/jobs/view/admissions-officer-study-abroad-at-guidance-and-innovation-hub-gih-4329214541,N/A,N/A,General Search
2025-12-25,December,Sales Engineer,cunacci,"Cairo, Egypt",Entry level,Full-time,Sales and Business Development,Retail Furniture and Home Furnishings,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329015424,https://eg.linkedin.com/jobs/view/sales-engineer-at-cunacci-4329015424,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-25,December,Data Warehouse & Business Intelligence (BI) Consultant,Dkhoon Emirates,"Cairo, Cairo, Egypt",Executive,Full-time,Information Technology,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346144321,https://eg.linkedin.com/jobs/view/data-warehouse-business-intelligence-bi-consultant-at-dkhoon-emirates-4346144321,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-25,December,Prod Planning & Sched Asst Analyst,PepsiCo,"New Cairo, Cairo, Egypt",Not Applicable,Full-time,Administrative,Manufacturing and Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348197783,https://eg.linkedin.com/jobs/view/prod-planning-sched-asst-analyst-at-pepsico-4348197783,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-25,December,"Cost Controller, Finance",Valeo,"Cairo, Egypt",Director,Full-time,Accounting/Auditing and Finance,Motor Vehicle Parts Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4317564822,https://eg.linkedin.com/jobs/view/cost-controller-finance-at-valeo-4317564822,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-25,December,Food And Beverage Supervisor,Diversey,"Cairo, Egypt",Associate,Full-time,Business Development and Sales,Chemical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329165752,https://eg.linkedin.com/jobs/view/food-and-beverage-supervisor-at-diversey-4329165752,Bac+4,3 ans/years,General Search
2025-12-25,December,Payroll Specialist,Premier Group,"Cairo, Egypt",Not Applicable,Full-time,Human Resources,Human Resources Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346183608,https://eg.linkedin.com/jobs/view/payroll-specialist-at-premier-group-4346183608,Bac+4,1 ans/years,General Search
2025-12-25,December,Talent Acquisition Coordinator - English,Concentrix,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348186765,https://eg.linkedin.com/jobs/view/talent-acquisition-coordinator-english-at-concentrix-4348186765,Bac+2 / BTS / DUT,N/A,General Search
2025-12-25,December,Sales Manager-Training,Blue Ocean Management Training,"Cairo, Cairo, Egypt",Executive,Full-time,Sales,Professional Training and Coaching,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329016839,https://eg.linkedin.com/jobs/view/sales-manager-training-at-blue-ocean-management-training-4329016839,Bac+4,3 ans/years,General Search
2025-12-25,December,Green Growth and Jobs Accelerator Project Coordinator - Open to External Applicants,UNDP Careers,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,International Affairs,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346089355,https://eg.linkedin.com/jobs/view/green-growth-and-jobs-accelerator-project-coordinator-open-to-external-applicants-at-undp-careers-4346089355,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-25,December,Site Engineering,Ahmed Saad,"10th of Ramadan, Sharkia, Egypt",Entry level,Full-time,Engineering and Information Technology,N/A,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329187159,https://eg.linkedin.com/jobs/view/site-engineering-at-ahmed-saad-4329187159,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,"Consultant, Program Management - ARC",Mastercard,"Cairo, Egypt",Mid-Senior level,Full-time,Project Management and Information Technology,"Financial Services, IT Services and IT Consulting, and Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346320281,https://eg.linkedin.com/jobs/view/consultant-program-management-arc-at-mastercard-4346320281,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-25,December,Production Manager,Hikma Pharmaceuticals,Egypt,Mid-Senior level,Full-time,Manufacturing,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346203027,https://eg.linkedin.com/jobs/view/production-manager-at-hikma-pharmaceuticals-4346203027,Bac+5 / Master / Ingénieur,10 ans/years,General Search
