Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-21,December,BBL Elektromonteur - Bergambacht,VNOM,Algeria,Entry level,Full-time,Engineering,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345278974,https://dz.linkedin.com/jobs/view/bbl-elektromonteur-bergambacht-at-vnom-4345278974,Certified,N/A,General Search
2025-12-21,December,Lead Electrical Substation Protection and Control Engineer (Ingénieur protection et CCN des postes Electriques),GE Vernova,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Engineering and Information Technology,Electric Power Generation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345700209,https://dz.linkedin.com/jobs/view/lead-electrical-substation-protection-and-control-engineer-ing%C3%A9nieur-protection-et-ccn-des-postes-electriques-at-ge-vernova-4345700209,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-21,December,"Cairo Cabin Crew Opportunities (Dubai Based, Relocation Provided)",Emirates,"Cairo, Egypt",Associate,Full-time,"Customer Service, General Business, and Other",Airlines and Aviation and Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345267111,https://eg.linkedin.com/jobs/view/cairo-cabin-crew-opportunities-dubai-based-relocation-provided-at-emirates-4345267111,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279707757,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279707757,N/A,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279710467,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279710467,N/A,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279707756,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279707756,N/A,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279706957,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279706957,N/A,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279710468,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279710468,N/A,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279712285,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279712285,Bac+2 / BTS / DUT,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279713273,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279713273,N/A,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279713272,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279713272,N/A,N/A,General Search
2025-12-21,December,Admin Assistant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279709552,https://eg.linkedin.com/jobs/view/admin-assistant-at-marriott-international-4279709552,N/A,N/A,General Search
2025-12-21,December,Human Resources Coordinator,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325764636,https://eg.linkedin.com/jobs/view/human-resources-coordinator-at-marriott-international-4325764636,Bac+3 / Licence,N/A,General Search
2025-12-21,December,Accounts Receivable,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Accounting/Auditing and Finance,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4326238101,https://eg.linkedin.com/jobs/view/accounts-receivable-at-marriott-international-4326238101,Bac+3 / Licence,N/A,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325420468,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325420468,N/A,N/A,General Search
2025-12-21,December,Sales Coordinator.Egypt- Sales.Retail Banking,Mashreq,Egypt,Entry level,Full-time,Sales and Business Development,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4305984500,https://eg.linkedin.com/jobs/view/sales-coordinator-egypt-sales-retail-banking-at-mashreq-4305984500,N/A,N/A,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325250664,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325250664,N/A,N/A,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325330574,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325330574,Certified,N/A,General Search
2025-12-21,December,Shift Engineer,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325731965,https://eg.linkedin.com/jobs/view/shift-engineer-at-marriott-international-4325731965,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Agent-At Your Service,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325571050,https://eg.linkedin.com/jobs/view/agent-at-your-service-at-marriott-international-4325571050,N/A,N/A,General Search
2025-12-21,December,Customer Care Agent / Call Center,OneHealth,"Qesm El Maadi, Cairo, Egypt",Entry level,Full-time,Customer Service,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345177755,https://eg.linkedin.com/jobs/view/customer-care-agent-call-center-at-onehealth-4345177755,Bac+4,N/A,General Search
2025-12-21,December,Agent-Guest Relations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321775232,https://eg.linkedin.com/jobs/view/agent-guest-relations-at-marriott-international-4321775232,Bac+8 / Doctorat,N/A,General Search
2025-12-21,December,Agent-Guest Relations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321725134,https://eg.linkedin.com/jobs/view/agent-guest-relations-at-marriott-international-4321725134,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Agent-Guest Relations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321605529,https://eg.linkedin.com/jobs/view/agent-guest-relations-at-marriott-international-4321605529,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Supply Chain Officer - Upper Egypt FO,Save the Children Colombia,Egypt,Entry level,Full-time,Management and Manufacturing,Civic and Social Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345573906,https://eg.linkedin.com/jobs/view/supply-chain-officer-upper-egypt-fo-at-save-the-children-colombia-4345573906,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-21,December,IT Supervisor,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4324975058,https://eg.linkedin.com/jobs/view/it-supervisor-at-marriott-international-4324975058,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325260541,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325260541,N/A,N/A,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325230991,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325230991,N/A,N/A,General Search
2025-12-21,December,Guest Arrival Expert,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4324196359,https://eg.linkedin.com/jobs/view/guest-arrival-expert-at-marriott-international-4324196359,N/A,N/A,General Search
2025-12-21,December,Agent-Guest Relations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321655298,https://eg.linkedin.com/jobs/view/agent-guest-relations-at-marriott-international-4321655298,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Supply Chain Officer,Save the Children Colombia,Egypt,Entry level,Full-time,Management and Manufacturing,Civic and Social Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345564387,https://eg.linkedin.com/jobs/view/supply-chain-officer-at-save-the-children-colombia-4345564387,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-21,December,Agent-Guest Relations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321665284,https://eg.linkedin.com/jobs/view/agent-guest-relations-at-marriott-international-4321665284,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325280492,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325280492,N/A,N/A,General Search
2025-12-21,December,AsstMgr-Operations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4322521195,https://eg.linkedin.com/jobs/view/asstmgr-operations-at-marriott-international-4322521195,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Life Guard,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325052789,https://eg.linkedin.com/jobs/view/life-guard-at-marriott-international-4325052789,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Chief Engineer,Marriott International,"Cairo, Cairo, Egypt",Director,Full-time,Engineering and Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4307953433,https://eg.linkedin.com/jobs/view/chief-engineer-at-marriott-international-4307953433,Bac+8 / Doctorat,4 ans/years,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325230990,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325230990,N/A,N/A,General Search
2025-12-21,December,Chief Engineer,Marriott International,"Cairo, Cairo, Egypt",Director,Full-time,Engineering and Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4307969098,https://eg.linkedin.com/jobs/view/chief-engineer-at-marriott-international-4307969098,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325320491,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325320491,N/A,N/A,General Search
2025-12-21,December,Chief Engineer,Marriott International,"Cairo, Cairo, Egypt",Director,Full-time,Engineering and Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4307953432,https://eg.linkedin.com/jobs/view/chief-engineer-at-marriott-international-4307953432,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,AsstMgr-Operations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4322551160,https://eg.linkedin.com/jobs/view/asstmgr-operations-at-marriott-international-4322551160,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Storekeeper,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325440512,https://eg.linkedin.com/jobs/view/storekeeper-at-marriott-international-4325440512,N/A,N/A,General Search
2025-12-21,December,Life Guard,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325132558,https://eg.linkedin.com/jobs/view/life-guard-at-marriott-international-4325132558,N/A,N/A,General Search
2025-12-21,December,Life Guard,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325092823,https://eg.linkedin.com/jobs/view/life-guard-at-marriott-international-4325092823,N/A,N/A,General Search
2025-12-21,December,Camera Operator,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4300416849,https://eg.linkedin.com/jobs/view/camera-operator-at-marriott-international-4300416849,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Guest Experience Expert,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321635251,https://eg.linkedin.com/jobs/view/guest-experience-expert-at-marriott-international-4321635251,Bac+3 / Licence,N/A,General Search
2025-12-21,December,Chief Engineer,Marriott International,"Cairo, Cairo, Egypt",Director,Full-time,Engineering and Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325635468,https://eg.linkedin.com/jobs/view/chief-engineer-at-marriott-international-4325635468,Bac+8 / Doctorat,4 ans/years,General Search
2025-12-21,December,Customer Service Representative / Call Center Agent,Waves,"New Cairo, Cairo, Egypt",Entry level,Full-time,N/A,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345436377,https://eg.linkedin.com/jobs/view/customer-service-representative-call-center-agent-at-waves-4345436377,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-21,December,Asst Chief Engineer I,Marriott International,"Al Bahr al Ahmar, Egypt",Mid-Senior level,Full-time,Engineering and Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4323457761,https://eg.linkedin.com/jobs/view/asst-chief-engineer-i-at-marriott-international-4323457761,Bac+8 / Doctorat,4 ans/years,General Search
2025-12-21,December,Officer-Loss Prevention,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4300404935,https://eg.linkedin.com/jobs/view/officer-loss-prevention-at-marriott-international-4300404935,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Spa Attendant,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325521126,https://eg.linkedin.com/jobs/view/spa-attendant-at-marriott-international-4325521126,Bac+3 / Licence,N/A,General Search
2025-12-21,December,Guest Experience Expert,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321765236,https://eg.linkedin.com/jobs/view/guest-experience-expert-at-marriott-international-4321765236,N/A,N/A,General Search
2025-12-21,December,Income Auditor,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4324883466,https://eg.linkedin.com/jobs/view/income-auditor-at-marriott-international-4324883466,Bac+3 / Licence,N/A,General Search
2025-12-21,December,"Consultant, QA/QC",Centric Brands,"Cairo, Cairo, Egypt",Associate,Full-time,Quality Assurance,"Manufacturing, Retail, and Retail Apparel and Fashion",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4187792481,https://eg.linkedin.com/jobs/view/consultant-qa-qc-at-centric-brands-4187792481,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,AsstMgr-Operations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4322551161,https://eg.linkedin.com/jobs/view/asstmgr-operations-at-marriott-international-4322551161,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Guest Experience Expert,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321665278,https://eg.linkedin.com/jobs/view/guest-experience-expert-at-marriott-international-4321665278,N/A,N/A,General Search
2025-12-21,December,Guest Experience Expert,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321625401,https://eg.linkedin.com/jobs/view/guest-experience-expert-at-marriott-international-4321625401,N/A,N/A,General Search
2025-12-21,December,AsstMgr-Operations,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4322631093,https://eg.linkedin.com/jobs/view/asstmgr-operations-at-marriott-international-4322631093,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-21,December,Executive-Sales,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4301632659,https://eg.linkedin.com/jobs/view/executive-sales-at-marriott-international-4301632659,N/A,N/A,General Search
2025-12-21,December,HR Business Partner,EgyBell,"Cairo, Egypt",Mid-Senior level,Full-time,Human Resources,Human Resources Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345720038,https://eg.linkedin.com/jobs/view/hr-business-partner-at-egybell-4345720038,Bac+8 / Doctorat,4 ans/years,General Search
